#  file: sfRawRanks2009-Jun.txt
#  package: sfRawData2009-Jun
#  description of file/package:
#
#  This package includes raw data files from our database of Sourceforge project 
#  information generated from the list of projects gathered on 2009-Jun
#
#  Raw data was inserted into database by running the scripts:
#  parseStats60.pl
#
#  ===IMPORTANT===
#  This particular file includes ranks data for each project. This info 
#  is averaged based on the daily ranks data for the previous 60 days.
#  ===============
#
#  Scripts & raw data available at http://ossmole.sourceforge.net
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2008) SourceForge Available at: 
#  http://ossmole.sourceforge.net
#
#  The SQL used to generate this data is as follows:
#
#  SELECT proj_unixname, round(avg(rank))
#  FROM `project_statistics_60` 
#  WHERE datasource_id=172
#  GROUP BY proj_unixname
#
#  description of columns:
#  proj_unixname: the name of the project at sourceforge (PK)
#  rank: the average of ranks for this 60-day period 
proj_unixname	round(avg(rank))
unicraft	144481
unicrond	47409
unictrl	57256
unicycle	38683
unid	140071
unidapt	27680
unidb	3810
unidbl	26275
unidencommander	88813
unidentify-gb	124672
unidoc	131431
unidoc-cs3053	8364
unidocument	92696
unidown	130740
unidpi	75442
uniedit	31221
unieject	46034
unif	125227
unifex	78291
unifi	169326
unific	142779
unified-im-api	137367
unifiedbpm	28397
unifieddb	22210
unifiedkernel	73384
unifiedsubtitle	99042
unifiedwikihelp	114062
unifighter	50646
unifile	106008
unifire	123905
unifoil	171028
uniform2	108197
unigateway	5422
unigelaber	77565
unightly	72205
unigrafwd	78300
unigraphic	183914
unigraphics	73140
unigrok	144379
unigurudb	0
unigw	10824
unihanconver	59685
unihighlighter	142044
unihorn	142717
unik	40433
unika	115080
unikey	2991
unikiosk	100732
unikom	56187
unilang	18345
unilatex	140960
uniletim	9723
unileveled	167446
unilib	41965
unilink	63392
unilinux	62905
unilivre	38319
unilocale	32845
unimacro	14454
unimage	121248
unimail	115647
uniman	95041
unimarkr	105686
unimate	111630
unimatrix	63353
unimessenger	100225
unimod	8178
unimon	56794
unimotion	11523
unimulch	88998
unimultimedia	103550
uninet	70463
uninet-irc	92963
uninetboot	113796
uninfe	4694
uninorm	127675
uninspiredsoft	54135
uninstancer	31532
unioffice	56092
unioncms	13199
unionfs	112383
unionvn	101250
uniopoly	113688
unipage	123165
unipam	124467
uniparser	34003
unipdleague	76196
uniphpsuite	47782
unipic	67989
uniploader	21213
unipolarstepper	177320
uniportal	150771
uniportio	12328
unipred	117456
uniprime	69494
uniproject	29019
unips	50319
unique	3860
uniqueao	96048
uniquecms	80151
uniquelines	76228
uniquetimestamp	4537
uniquiz	98183
uniqume	135149
unircu	81694
uniread	42177
unired	30507
unirovi	121834
unis	66794
unisand	104168
unischeduler	51385
unisef	153027
uniserv	121138
uniset	29330
unisite	123230
unisizer	57870
uniso	11518
unisoft	95843
unisolutionscal	96863
unison-db	25100
unisono	38395
unisonqt	98952
unispot	21529
unistat	136325
unistring	111592
unisync	74130
unit	55159
unit-85	61732
unit-convert	128192
unit-converter	38817
unit-sim	136268
unit785	96161
unitab	93457
unitag	53162
unitalk	121180
unitblgame	96401
unitcon	111994
unitconverter	50473
unite	117233
united-dreams	117984
united-nuke	47092
unitedcms	85855
unitedhome	139646
unitedworldcrew	109038
unitee	67655
unites	78644
unitest	158284
unitime	8240
unitizedj	120905
unitlib	57683
unitmetrics	56701
unitmm	36317
unitpp	16295
unitrans	38830
unitret	109137
units	32762
units-in-java	41773
unitsblas	23017
unitscpp	68032
unitspda	24995
unittest	68009
unittest-cpp	4879
unity	106926
unityauthsystem	49186
unityboard	122290
unityca	45695
unitylobby	112107
unitype	81737
unityx3d	29154
univ-ms	99336
univ-plugin	24755
univ-timetable	52188
univconflictta	93244
univecs	34273
univerc	57300
univers	48862
universal	101058
universal-crm	111911
universal-ide	117409
universal-wcms	109175
universala	73714
universalcobol	98815
universalcomman	78294
universaldb	99600
universaldebian	67755
universaldevelo	49873
universalfm	108377
universalhackpr	103318
universalid	96568
universalindent	1367
universalmeteo	104354
universalnetwor	90499
universalreader	41531
universalreplay	103628
universaltestfr	53093
universaltree	94402
universalui	0
universalxd	39349
universalysnc	42027
universe	29909
universe-game	28759
universe-home	77361
universe-online	52316
universe2	66499
universe3d	20685
universeapp	97712
universecnquest	72468
universecommand	131940
universecore	89194
universedictato	79671
universekingdom	140272
universelib	132935
universeonline	128883
universeproject	51589
universerpg	29642
universesaga	144130
universesim	50020
universesimulat	8886
universetracker	75849
universeweb	104017
universex	154184
universibo	18999
university	5485
universityadmis	98839
universitycms	92012
universitydir	94127
univerx	45550
uniview	15178
univim	120698
univision	50200
univmaps	121412
univplatform	50822
univpn	118578
uniwakka	14222
uniwar	137584
uniweb	50502
uniwebspider	58052
uniwiki	14306
uniwin	46139
uniword	74623
unix	96106
unix-connect	25455
unix-mc	105640
unix-pyrailmail	38480
unix-sys-tools	61316
unix-treffen	108013
unix-voice	107026
unix09182006	71891
unix2win	66357
unixauditor	138387
unixbench	112674
unixbootassist	122905
unixboxnet	101709
unixce	27896
unixcipango	62118
unixconf	151459
unixdataminer	102812
unixdb	118183
unixdcontrol	128435
unixdcpp	111754
unixemsm	102882
unixlite	20171
unixm	39232
unixmail-w32	25125
unixname	19005
unixnet	57721
unixnpi	30770
unixodbc	3574
unixodbc-gui-qt	44782
unixodbc-test	45600
unixoswin32	112352
unixpiger	59988
unixsim	50961
unixtimeconvert	24043
unixtools	51313
unixtop	30491
unixtree	38134
unixvoip	62206
unixware	172593
unjumble	103163
unknownbb	103497
unknownhero	172141
unknownhorizons	9613
unknownisland	103425
unknownunknown	125258
unkulukulu	114228
unleadedblog	91298
unleash3d	11323
unleashed	104860
unleashedengine	135196
unlesbar	60387
unlmitedwell	101709
unlpbot	138035
unlucalendar	115939
unmade	183140
unmaintained	65787
unmarked	129468
unmask	16601
unmasker	56989
unmazed	29060
unmecenor	105681
unmo3	94764
unmorphos	9832
unmost	91792
unms	23730
unnamed-rpg	38459
unnamedproject	144296
unnamedrobocode	98856
unnamedrpg	93868
unnastymachines	56073
unnethack-12312	12328
unnks	1979
unnoc	24991
uno	58395
uno-darmstadt	25284
uno-fesst	74130
uno-pas-bridge	20947
uno-pmc	119344
uno-servlets	67034
unoceroefe	123760
unocsharp	54117
unocv	120085
unode	24298
unodor	105455
unome	5000
unonet	8429
unopong	128880
unorg	147065
unoscores	67542
unotes	97510
unpack	55981
unpaste	66897
unpat	76700
unpic	54530
unplugged-cms	113350
unpyc	6410
unr-proxy	76337
unrarall	47071
unrardirs	7743
unrarlib	43585
unrarx	14493
unreal	42146
unreal-im	56239
unrealgen	87647
unrealinstaller	114757
unreallcc	116399
unrealportal	107922
unrealrealm	80864
unrealroger	116103
unrealspeccy	30205
unrealunf	106682
unrilities	65020
unrl-blend	108615
unrm	125343
unromfs	148201
unruly	38937
unsafe	166914
unseenservant	24708
unserialcreato	73117
unserved	150801
unservices	63072
unsf	34467
unsigned	0
unsignedbyte	0
unsolveur	0
unson	0
unspgcc	125318
unssh	29875
unstring	40180
unsvn	28678
unt	67066
untahris	37779
untangentrep	88091
untangle	518
untangler	29175
untar	0
untar-and-play	28607
untarit	91874
untfnotepad	36256
untidy	8435
untitled	56289
untitledcopenso	96471
untouched	0
untree	92270
untzuntzlan	53489
unufree	63545
unuke	113587
unum	55130
ununbium	54563
unus	25064
unusedpkg	88218
unvclx	12546
unveil	32981
unvirtumeeting	30712
unvite	38045
unwarpnews-tron	115102
unwd	0
unweb	169977
unwind	60915
unwiredsys	122287
unworkable	102947
unwrap	102834
unwritten	66219
unxmail	91717
unxshbox	76553
unxutils	12655
unzesgb	93591
unzip-ada	4793
uoa	71238
uoaid	62406
uoamsilobfuscat	97666
uoanim	53586
uoartifacttimer	41435
uobm	54554
uoc-proyectocol	20583
uocc	86059
uocdaniproject	118215
uocentral	32838
uoe	169826
uoetp	66405
uof	51890
uof-converter	107075
uof-translator	2386
uofamis419green	110202
uofap	115167
uoffice	0
uofstactics	103214
uoinjection	170547
uolpage	117822
uoltools	21778
uomap	102769
uomaprenderer	126307
uombroker	13032
uonsim	107977
uop	27192
uopatchengine	77849
uopcomputerengi	98460
uophoenix	45248
uophx	118310
uopl	135951
uoreborn	52332
uorpg	57731
uoscripter	55894
uoshop	75009
uotp	71519
uovt	57290
uow-jpf	109194
uowebmap	43180
uox3	45740
uox3com	168617
uox3js	156190
uoxclassic	95603
uoxe	41495
uoxng	69225
up2date	98207
up2me	123266
up2us	75751
upabg	115399
upad	89455
upak	79912
uparser	77646
upb	46295
upb-diploma	120326
upbx	49185
upc	96024
upcase-project	37194
upcdatabase	52756
upclear	68761
upcow	77852
upcpantry	90975
upcstarlight	5885
upd	75413
update	2592
update-checker	52255
updateable	77590
updateadvisor	26724
updatebootmenu	95054
updatechecker	5607
updatedns	70670
updatednsentry	92029
updatefiletime	114537
updatemanager	21686
updater	105752
updater-appext	108029
updater-cd	30892
updatesophos	27372
updatesystem	94971
updatetextfile	97024
updateutil	0
updatron	66829
upde	58151
updir	104930
updrpms	70349
updwww	74170
upe	138521
upennevt	40408
uperf	5418
upf2cpf	105815
upflickr	79422
upfromashes	136370
upgengine	134741
upgrade-oldest	45688
uph	73770
uphoto	29604
uphpir	76260
uphportal	114745
upi	20894
upics	50936
upictoolkit	79871
upix	4341
upject	71181
upjim	18029
upl	50007
upl-php-scripts	78111
uplay	19085
uplcpg	137811
uplinkdotnet	74203
uplinknet	139830
upload2flickr	70934
uploadertool	127657
uploadprogress	57945
uploadscript1-1	103658
uploadservice	68254
uploadtool	31865
uplug	32054
upm3	139962
upmarkets	48386
upndown	22801
upnp	7428
upnp-ftp	60519
upnp-mediasrv	18425
upnp-portmapper	7143
upnpavd	9084
upnpeep	122186
upnpigdctrl	71253
upnpmediaserver	61216
upnpmusic	64234
upnprelay	85760
upnprenderer	45861
upnptest	45822
upnptojini	115639
upnptorfcomm	38558
upod	60439
upoint-eventpub	75080
upoint-lastmody	69698
upoint-link	86051
upoint-quotepub	76888
upoint-scroller	75879
uportal	55563
uportal-skins	120707
uports	72574
upos	111031
upprocessor	101178
upps	106865
upqfact	101431
uprd	117713
uprint	140383
upriseradio	126673
upserve	39832
upsetpasswd	39811
upsidedown	109413
upsize-bcp	77972
upsizer	132994
upspaudioplayer	116546
upsplugin	65163
upstand	137370
upstankgame	69971
upstream	66685
upsys	116323
upt	64323
upthread	10499
upti	70015
uptick	142367
uptim3	13617
uptime	77730
uptimealerts	116476
uptimec	77931
uptimegod	50344
uptimenotifier	151157
uptimereport	68570
uptodater	29855
uptunes	113280
upu	30582
upvn	109779
upways	119053
upx	2443
upx-wxshell	74053
upxau	15331
upxcmd	43434
upxer	28443
upxgui	20248
upxgui2	20204
upxshell	12363
upxx-framework	68282
upython	76493
upzone	123861
uqbar	155218
uqbar-commons	25396
uqbar-tomcat-xt	3948
uqm-mods	40487
uqm-rus	74461
uqm-spa	120149
uqm-xnamelee	92352
uquake	21871
uqueue	87655
ur30	111509
ura	179768
ura-game	46201
uraga	131296
urakawa	18375
ural	75581
uranion	118683
uranium	80428
uranium-irc	66648
uranium3d	118497
uraniumthistle	74980
urano	125786
uranograph	117627
urartu	116903
urbagility2demo	122601
urbanchallenge	72258
urbangames	112344
urbanmediacente	75873
urbanmediator	42814
urbanshadow	164877
urbantapestries	111474
urbi	42496
urbigene	119393
urbit	122378
urbsurbis	34266
urc	37693
urchin	43391
urcom	123613
urcs	64100
urd	19296
urdabrunn	46980
urdaddoctempl	55275
urdba	99439
urdbot	68336
urdl	7232
urdu	127581
urdu-bb	103463
urdufontproject	57062
urduindic	126683
urduphpbb	124055
urdutypingtutor	58898
urfonrails	43645
urg	59163
urhonews	70049
uri	29490
uri-openstars	72301
uri2dec	37978
uricont	108429
urifs	33327
urilogger	24113
uriparser	2614
uriqa4j	13983
urirun	80982
urisc	54562
urisyntaxcheck	130613
urivalidator	65017
urjtag	303
urk	60679
url-911	111101
url-checker	42026
url-detective	130045
url-plug	137341
urlaha	79737
urlan	24637
urlaubsdb	113743
urlaubsplaner	138586
urlbody	16512
urlbuilder	92727
urlfreeze	55976
urlgallery	68197
urlinject	62028
urlmanager	109443
urlmapper	108074
urlmonitor	23151
urlrewrite	28880
urlrewriter	16566
urlrewritingasp	68098
urlsshots	64897
urltight	70283
urltostring	86158
urlupload	83316
urobject	75647
uropa	43606
urp	117504
urpc	94887
urpg	59481
urpgdiceroller	119640
urpics	105504
urpod2mypod	104383
urqm	45759
ursafe	85905
ursinecore	92159
ursus	76494
urt	75471
urt-mac-stats	73454
urt41banguid	4979
urtps	114417
urtray	98032
urtstat	29243
urubuircd	123842
uruk	59098
urunlevel	44246
urutux	83798
urx-textformat	115879
urxoops	106688
us-privacy	27422
usa	150235
usaamerica	112711
usabilityenhanc	92921
usablemail	41215
usablewinkey	13205
usaddressparser	91294
usage	128852
usageagent	2865
usagimimi	143490
usalog	77806
usamimi	103228
usaml	100376
usaone-document	91866
usarena	14704
usarsim	901
usat	19702
usatfrontend	53529
usazipcodedatab	89975
usb	136414
usb-ir-remote	106490
usb-knife	151387
usb-led-control	53548
usb-midi-fw	3492
usb-quickcam-vc	16202
usb-radio	32398
usb-robot	17697
usb-sudoku	50363
usb-unplug	20383
usb2com	39555
usb2jack-user	36037
usb2jtag	122719
usb8x	18335
usbadsl	158960
usbat2	20252
usbauth	107944
usbautostart	42181
usbavrlab	19777
usbavrusb	95603
usbbackup	71171
usbbarcode	54185
usbcam	108105
usbcop	2056
usbcryptodriver	130037
usbdetect	50973
usbdevicesuppor	10174
usbdongle	95429
usbflashapps	12995
usbfordevices	39228
usbgarminapi	7568
usbguardian	97450
usbhistory	17574
usbhotkey	25222
usbindicator	109273
usbinventory	9943
usbip	4399
usbirboy	16569
usbjtag	40455
usbkbdpsp	126411
usbkey	108320
usblauncher	46288
usblock	108819
usblockdown	26177
usblog-player	22592
usbmissile	14062
usbmst	14365
usbmusicmanager	128574
usbnek4k	107758
usbnetdriver	100402
usboscope	164525
usbp	10397
usbpiano	39594
usbpicprog	4549
usbportview	109516
usbscalereader	95698
usbservoctrl	46941
usbsink	44334
usbsnoop	6042
usbstart	116593
usbstick	64118
usbsticksynchro	57499
usbstr711	75261
usbswissarmykni	9345
usbsync	0
usbua100	68184
usbvhcd	112525
usbview	15888
usbview2	61902
usbviewerincsha	11938
usbvision	16626
usbvisor	22216
usbvooriedereen	72738
usbwisec	23265
usc-ros-pkg	26103
uscan	184092
uscas	134721
usccs480	119285
uscd	90920
uscheduler	60014
uscis	19872
uscsiutil	110260
uscvprogs	17873
uscwinapi	69558
usde	58557
usdl	18627
use	7567
use-case-maker	24763
use-it	61000
useablenews	79003
usebb	2611
usebook	12974
usebpel	109987
usecase	91429
usecasemachine	114485
usecasetool	115116
usecframework	110962
usecrm	81373
usedbooks	134553
usedcomm	73860
usedesc	37545
usedit	29863
useful	84288
useful32	93267
usefullmp3	63232
useitgenerator	0
useless	44349
useless-explore	0
usemodj	0
usemon	0
usencryption	0
usender	0
usenet-jobs	78073
usenetbinaryind	66393
usenetbuddy	96364
usenetgrab	66872
usenetgrabber	76612
usenetweb	0
usenetzipproc	0
useoa-open64	0
useoa-rose	0
useocl	10383
usepackage	52251
useq	1434
user-defineduse	0
user-dns-update	0
user-mode-linux	0
user-wd	0
useradm	0
useratuh	0
userboard	46475
userchat	113654
userclass	172765
usercontrol	36573
usercontrolpro	113708
userdog	28401
userexchanger	93212
userexitd	55907
userhandler	81998
useridswissknif	88996
useripacct	78152
userkid	24717
userlogin	44503
userman	5712
usermanage	0
usermanagement	55609
usermanager2	7622
usermgmtmodule	0
userp	0
userpacket	0
userprov	0
userrc	0
users-for-rails	0
usersettings	87600
usersmanager	118458
userstorynet	24979
usersupporttool	86637
usertaggededit	126803
usertap	39115
usertild	71258
usertl	165014
usertrack	120730
usertracker	93500
uservantage	68258
userve	101595
userver	78539
uservfs	104005
uservices	139345
userviewer	40271
userwatcher	35138
usetheforce	112677
useuo	53317
useweb	104071
usex	67400
ush	81099
ushare	29780
usher	128120
ushock	46777
usic	72890
usim	90673
usimstat	97149
usimulator	51404
usinageintellig	91719
usingcell	67580
usingcompilersw	97225
usipc	132267
usis	175233
usixml4all	106376
usj2basededatos	88830
uskudar	120938
usl	22184
usmacroeconomic	80053
usmartx	28971
usmile	102226
usmtools	180468
usnake	91938
usnatch	98869
usoa	92774
usocialize	90087
usoft	57572
usp	104731
uspds	90986
uspirit	140132
usps	117351
usps-labels	98415
uspui	50625
usql	59604
usque	116943
usr-linux	132534
usrbac	37638
usrggame	36686
usrgrpmgr	100396
usri	140752
usrinfo	51759
usrposcope	108683
usrspcportknock	119101
usrstudyanlysis	129324
ussa	106132
usscolumbus	136336
ussd	117413
ussi	70060
ussm	116540
ussr	30691
ussrp	63192
ust	48364
ustfs	105202
ustl	5735
ustometric	70661
ustring	26658
usturlap	117608
usu	17924
usurper	152888
usus	26844
usvar	104135
usvisaguide	78285
uswsusp	72774
usyncm	136383
usyncthemonkey	83330
ut-mod	121048
ut3	40881
ut4cpp	31667
utablet	34291
utac	34138
utadmin	93840
utah	115565
utah-contentdm	62268
utah-glx	5840
utah-uav	105891
utahgeeks	20229
utalk	110515
utanav	108646
utapan-3d	68524
utblazer	88997
utbot	12825
utbox	73826
utbs	21565
utc	35378
utcachemover	78620
utcboot	49179
utcdb	66851
utcm	7361
utcode	74744
utcount	50795
utcs307unittest	61235
utctrackingtool	116841
utd	111470
utdproject	56583
ute	55538
utelnetd	18675
utensil	101395
utf	68325
utf-x	28681
utf-xx	144443
utf8proxy	82720
utf8smtp	57479
utf8vcl	45049
utfairchoice	91644
utfcpp	15081
utfx-doc	79863
utgallery	93083
utgb	96561
uthash	2818
uthreed	70206
uti-rpg	115011
uticom	55793
utidylib	60475
util	97250
util4selenium	24828
util4testing	25498
utilbox1	83868
utilframework	31231
utilfuncs	61759
utilitest	64333
utilities	108817
utilitki	46403
utility	111184
utility-tool	78523
utilmm	51967
utilparsers	17487
utilpy	101392
utils	88150
utils-php	70493
utilsdotnet	118025
utilsti	19786
utilujah	66575
utimer	0
utio	11878
utk	68013
utl	109757
utl-ftp	117900
utl-reorg	150033
utlinet	82715
utm	110716
utma	109281
utmapviewer	99234
utminfo	92131
utmm	155330
utmodstart	104166
utmpdix	77140
utmysql	72957
utn	47191
utn-lfs	126418
utn-proy-311	43111
utnld	21130
utnso	108433
utoac	80052
utoken	10272
utool	70282
utoopia	79014
utopia	58945
utopia-agent	12716
utopia-engine	129800
utopia-imp	55045
utopia3d	58442
utopia4all	120676
utopiabb	115208
utopiabiz	128389
utopiacms	11066
utopiatool	88039
utopiawarstats	79318
utopicengine	20385
utopio	124582
utopsec	29192
utorrent-stat	49929
utorrent-to-ita	2236
utorrentrss	116344
utpackages	145683
utplsql	10485
utplsqldwh	27582
utrac	34189
utrace	48435
utrema	100291
utreporter	162161
utrmutationmine	98426
uts	26212
utscanner	138128
utsdk	99019
utspacebattle	5758
utspas	126435
utstats	62646
utstatsdb	50277
utstorm	53015
utsystem	174999
utt	28801
uttm	41117
uttsql	68473
utube-collector	107658
utucs-ircd	79337
utui	13717
utunes	110704
utupiu	46281
uturn	105567
ututo-installer	121693
utvandv	39238
utwrsodoku	123229
utx-viewer	28657
utxinst	77429
utyp	54869
utypexoopsonthe	98442
uuclient	115182
uudt	139493
uuecoder	138476
uuidgenerator	14889
uuidnamespace	0
uuiet	55031
uuk	51686
uunp	120144
uuoe	168666
uuplanets	133262
uurcu	102210
uus	115693
uusb	33180
uuu	33723
uuuuuuuuuu	117738
uuv	32269
uva-cs446-5	120817
uvacs771	123211
uvc	22030
uvcs	57885
uverein	5437
uvfs	6213
uvfseditor	45619
uvi	49731
uview	48529
uvircd	102609
uvision	92129
uvle	166536
uvm-eclipse	146059
uvmat	0
uvmlayout	79298
uvoip	44273
uvokscripts	94221
uvs	139698
uvupdate	61290
uvwx	120560
uw-imap-cygwin	52072
uw-overlay	60194
uw2redux	100159
uwadv	6185
uwagreader	103421
uwaprj	167267
uwatch	85279
uwatec-uddf	19797
uwathena	19568
uwblog	91177
uwc	8076
uwcampusnav	46355
uwcms	53060
uwcp	41192
uwcsms	65926
uwe	69064
uwea	132857
uweb	24332
uwgdc	101646
uwgui	6689
uwin	78139
uwintools	62088
uwlib	111874
uwoffice	96495
uworktime	123647
uwp-phase	64633
uwpcf	105464
uwrfcs343	131007
uwrisccpu	121733
uwrugbyhupe	85926
uws	6419
uws3rdyear	47057
uwsa	67429
uwsnewsadmin	110138
uwtoolbox	0
uwutilities	133785
uxadmin	109463
uxlib-forum	113752
uxml	23995
uxmlvalidator	97070
uxmp3	159906
uxp	14585
uxpa	0
uxparser	48763
uxport	101430
uxrpg	139739
uxrps	117907
uxsshfx	167186
uyforum	42314
uyun	104165
uywebmail	42313
uzakdiyarlar	66914
uzakpisi	35128
uzb	169707
uzi2d	69272
uzillity	77257
uzix	31579
uzm	116427
uzokot	111959
uzumaki	88998
uzweb	90890
v-adam5511	120466
v-cms	123937
v-con	63827
v-drive	43872
v-engine	88126
v-fire	131237
v-g-l	24333
v-grid	109923
v-h-c-p	109320
v-im	55903
v-link	69750
v-mac-audio	64394
v-nic	99510
v-o-e	137115
v-q	38640
v-raikore	120743
v-security	31920
v-supermedia	47171
v-tools	89195
v-university	111514
v-waveviewer	63105
v-webmail	12172
v-x	23737
v00d00-cd-key	45789
v1-vs-addin	68962
v12shapetools	174470
v2bot	11676
v2cms	115178
v2crs	2131
v2d	170409
v2divx	41359
v2j	41049
v2kparse	7332
v2lin	45552
v2os	16519
v2v	32552
v3-scan	41494
v3c	9287
v3cms	121470
v3d-viewer	34156
v3d2ogl	122314
v3dar	0
v3engine	99860
v3exe	136446
v3proxy	49902
v3tv	0
v3xforum	59731
v3xx-ical-copy	60288
v4b	134524
v4bsd	56087
v4chess	64769
v4freefox	34548
v4l-test	1574
v4l2ucp	6214
v4l2vd	13136
v4ldvb-pctv200e	95711
v4lgrab	23587
v4lrecorder	115446
v4lwrappers	95318
v4lx-devinfo	11561
v4th	119483
v5-ga-core	63557
v5-greenauks	63558
v5-xscore	64411
v51	89457
v8085	69533
v86-64	48856
v9fs	16538
v9fs-utils	33909
va-components	120426
va-ctcs	32591
vaacs	77778
vaal	129296
vab	63231
vaca	7149
vacalculator	70041
vacation	11523
vacation-sched	30354
vacation-web	63519
vacationwfe	147524
vacatool	123736
vaccess	9788
vaccin	68394
vaccumblast	130557
vachanger	16181
vacl	31949
vacm	18679
vacm-perl	36827
vaco	77253
vacsoft	141301
vacum	150988
vacuum	3359
vacuumbot	12489
vacuumvideoscri	35206
vademecum	11428
vadmin	71639
vadmin-plugin	47623
vadtools	54109
vae-soli	82311
vaeneo	101873
vafeo	49492
vag	0
vagabond	47086
vagalume	112420
vagrant	15017
vail	149709
vainstall	7349
vaio-pcg-gt	139267
vaiomagic	72298
vaire	143888
vairux-ego	55688
vairux-xphere	73908
vaj2cvs	61383
vajax	40415
vajindent	68818
vakeducationcen	67488
vakrawms	127115
vakum	79202
valambria	88593
valarc	76996
valarokaars	104469
valarond	140612
valatier	146514
valcinclude	137771
valeaffray	119004
valefore	69115
valeland	29205
valen	39993
valen3d	56057
valenchu	22495
valentine	12849
valentine-x86	64491
valereq	19871
valetnoir	14023
valgrind	168662
valgui	70896
valhalahoneypot	23234
valhalla	77458
valhalla-dotnet	119927
valhalla-dr	90249
valhallachat	26284
valhallamonitor	122796
valiant	110200
valiatephp	130050
validabr	76330
validadorderut	95205
validadorsollo	85591
validaform	77138
validate	151172
validate-odt	112659
validatedata	31903
validatedattrib	120852
validateformjs	28007
validatephp	75494
validation	25364
validation-fw	72641
validationframe	30106
validationjs	42509
validationrules	72024
validator	53556
validator2php	143564
