#  file: fmRawProjectStats2013-Sep.txt
#  package: fmProjectData
#  description of file/package:
#
#  This package includes raw data files from our database of Freshmeat project 
#  information generated from the list of projects gathered in 2013-Sep
#
#  Raw data was inserted into database by running the scripts:
#  scraper.pl and url_resolver.pl on the RDF files provided by Freshmeat. Get 
#  these files like this:
#  curl -O http://download.freshmeat.net/backend/fm-projects.rdf.bz2
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2013) 
#  The project is available at: http://flossmole.org
#
#  SELECT project_id, projectname_short, vitality_score, vitality_percent, 
#  vitality_rank, popularity_score, popularity_percent, popularity_rank, rating, 
#  rating_count, rating_rank, subscriptions
#  FROM `fm_projects`
#  WHERE datasource_id=387
#  ORDER BY project_id
#
#  datasource_id = 387 is the 2013-Sep run on freshmeat.
project_id	projectname_short	vitality_score	vitality_percent	vitality_rank	popularity_score	popularity_percent	popularity_rank	rating	rating_count	rating_rank	subscriptions
76148	nted    	3.57    	NULL	NULL	66.18    	NULL	NULL	2    	2    	NULL	11    
76154	phoneutria    	36.85    	NULL	NULL	27.5    	NULL	NULL	0    	0    	NULL	1    
76156	gtk-xdebug-client    	36.84    	NULL	NULL	22.34    	NULL	NULL	0    	0    	NULL	0    
76163	open-classifieds    	36.84    	NULL	NULL	33.82    	NULL	NULL	1    	1    	NULL	1    
76164	joms    	36.84    	NULL	NULL	17.18    	NULL	NULL	0    	0    	NULL	0    
76166	agentweb-05    	1.0    	NULL	NULL	26.8    	NULL	NULL	0    	0    	NULL	1    
76167	processcontrol    	36.84    	NULL	NULL	8.43    	NULL	NULL	0    	0    	NULL	0    
76168	piecemeal    	36.84    	NULL	NULL	8.25    	NULL	NULL	0    	0    	NULL	0    
76169	victoria    	36.83    	NULL	NULL	23.62    	NULL	NULL	0    	0    	NULL	0    
76170	jalamap    	36.83    	NULL	NULL	18.17    	NULL	NULL	0    	0    	NULL	0    
76171	newpods    	1.0    	NULL	NULL	14.76    	NULL	NULL	0    	0    	NULL	0    
76172	mpd_sima    	36.83    	NULL	NULL	23.43    	NULL	NULL	1    	1    	NULL	0    
76173	easysoft-access-odbc-driver    	1.0    	NULL	NULL	26.83    	NULL	NULL	0    	0    	NULL	0    
76174	jsingleton    	36.83    	NULL	NULL	19.87    	NULL	NULL	0    	0    	NULL	0    
76175	jreloader    	1.0    	NULL	NULL	25.1    	NULL	NULL	0    	0    	NULL	2    
76176	xtitle    	36.83    	NULL	NULL	31.62    	NULL	NULL	0    	0    	NULL	1    
76178	g2p    	3.21    	NULL	NULL	47.64    	NULL	NULL	2    	2    	NULL	4    
76179	pymorph    	2.32    	NULL	NULL	70.1    	NULL	NULL	0    	0    	NULL	6    
76180	iman    	2.94    	NULL	NULL	56.39    	NULL	NULL	0    	0    	NULL	5    
76182	srr-database-simulator    	36.82    	NULL	NULL	13.42    	NULL	NULL	0    	0    	NULL	0    
76183	pyscxml    	36.81    	NULL	NULL	17.89    	NULL	NULL	0    	0    	NULL	0    
76184	chef    	36.81    	NULL	NULL	53.59    	NULL	NULL	0    	0    	NULL	3    
76185	rlimit    	36.81    	NULL	NULL	31.22    	NULL	NULL	1    	1    	NULL	2    
76186	sqlcipher    	2.52    	NULL	NULL	84.66    	NULL	NULL	0    	0    	NULL	13    
76187	velocitoro    	36.81    	NULL	NULL	17.72    	NULL	NULL	0    	0    	NULL	0    
76188	shannon    	36.81    	NULL	NULL	33.94    	NULL	NULL	0    	0    	NULL	1    
76189	ldif2dot    	1.0    	NULL	NULL	48.99    	NULL	NULL	0    	0    	NULL	3    
76190	ametys    	7.05    	NULL	NULL	122.29    	NULL	NULL	2    	2    	NULL	2    
76191	horde-groupware-virtual-appliance    	1.0    	NULL	NULL	45.1    	NULL	NULL	0    	0    	NULL	2    
76192	boapi    	36.8    	NULL	NULL	23.35    	NULL	NULL	0    	0    	NULL	0    
76193	syncless    	1.05    	NULL	NULL	50.55    	NULL	NULL	0    	0    	NULL	4    
76196	jshrink    	1.42    	NULL	NULL	27.93    	NULL	NULL	1    	1    	NULL	5    
76197	oscar_couchdb    	2.08    	NULL	NULL	28.14    	NULL	NULL	0    	0    	NULL	1    
76198	maarch-entreprise    	1.0    	NULL	NULL	40.51    	NULL	NULL	1    	1    	NULL	2    
76199	corsixth    	1.86    	NULL	NULL	61.2    	NULL	NULL	1    	1    	NULL	6    
76201	randombanner    	36.78    	NULL	NULL	21.4    	NULL	NULL	0    	0    	NULL	0    
76202	indigo    	36.78    	NULL	NULL	24.74    	NULL	NULL	2    	2    	NULL	1    
76203	oxygen-xml-diff    	36.78    	NULL	NULL	25.3    	NULL	NULL	0    	0    	NULL	1    
76204	stegfs-2    	1.01    	NULL	NULL	30.64    	NULL	NULL	0    	0    	NULL	2    
76206	tumblefile    	1.0    	NULL	NULL	29.73    	NULL	NULL	0    	0    	NULL	1    
76207	fuzzyocr    	1.01    	NULL	NULL	56.21    	NULL	NULL	0    	0    	NULL	4    
76208	lincom-linux    	36.78    	NULL	NULL	22.41    	NULL	NULL	0    	0    	NULL	1    
76209	siam-quantum    	9.0    	NULL	NULL	67.71    	NULL	NULL	0    	0    	NULL	5    
76213	dosfstools    	17.61    	NULL	NULL	410.58    	NULL	NULL	2    	2    	NULL	19    
76215	asp4    	36.77    	NULL	NULL	25.5    	NULL	NULL	1    	1    	NULL	1    
76217	gzrbot    	1.03    	NULL	NULL	31.56    	NULL	NULL	0    	0    	NULL	2    
76218	zarafa-virtual-appliance    	1.0    	NULL	NULL	36.62    	NULL	NULL	1    	1    	NULL	2    
76220	prpvis    	1.0    	NULL	NULL	30.5    	NULL	NULL	0    	0    	NULL	2    
76221	libcfp    	36.76    	NULL	NULL	22.93    	NULL	NULL	0    	0    	NULL	1    
76222	sld-calculator    	36.76    	NULL	NULL	28.51    	NULL	NULL	0    	0    	NULL	2    
76223	kulic    	1.0    	NULL	NULL	54.83    	NULL	NULL	0    	0    	NULL	2    
76224	racer    	1.0    	NULL	NULL	34.25    	NULL	NULL	1    	1    	NULL	2    
76225	seltaetersoft    	36.75    	NULL	NULL	19.72    	NULL	NULL	0    	0    	NULL	0    
76226	mission-x    	2.43    	NULL	NULL	53.33    	NULL	NULL	1    	1    	NULL	3    
76227	objfw    	8.53    	NULL	NULL	69.46    	NULL	NULL	0    	0    	NULL	7    
76233	lemontree    	36.74    	NULL	NULL	26.83    	NULL	NULL	0    	0    	NULL	1    
76234	perfect-download-icons    	36.73    	NULL	NULL	19.36    	NULL	NULL	0    	0    	NULL	0    
76235	jlinbar    	1.0    	NULL	NULL	53.39    	NULL	NULL	0    	0    	NULL	4    
76236	nncms    	1.82    	NULL	NULL	19.39    	NULL	NULL	0    	0    	NULL	0    
76237	iso2repo    	36.73    	NULL	NULL	18.0    	NULL	NULL	0    	0    	NULL	0    
76239	password-chest    	1.41    	NULL	NULL	23.71    	NULL	NULL	0    	0    	NULL	0    
76241	terminal-etch-n-sketch    	36.72    	NULL	NULL	20.76    	NULL	NULL	1    	1    	NULL	0    
76242	hellband    	1.0    	NULL	NULL	31.4    	NULL	NULL	1    	1    	NULL	1    
76243	feeds2imap    	1.77    	NULL	NULL	48.74    	NULL	NULL	0    	0    	NULL	3    
76245	phpflair    	1.0    	NULL	NULL	13.49    	NULL	NULL	0    	0    	NULL	0    
76250	mysqlviz    	36.7    	NULL	NULL	20.59    	NULL	NULL	0    	0    	NULL	0    
76251	php-iban    	36.7    	NULL	NULL	21.4    	NULL	NULL	0    	0    	NULL	0    
76253	patentsafe-repository-checker    	36.69    	NULL	NULL	15.23    	NULL	NULL	0    	0    	NULL	0    
76254	php-xcolor    	36.69    	NULL	NULL	18.79    	NULL	NULL	0    	0    	NULL	0    
76255	php-xfraction    	36.69    	NULL	NULL	13.78    	NULL	NULL	0    	0    	NULL	0    
76256	php-facedetection    	36.69    	NULL	NULL	27.2    	NULL	NULL	0    	0    	NULL	1    
76257	php-infusion    	36.69    	NULL	NULL	17.15    	NULL	NULL	0    	0    	NULL	0    
76258	php-idna    	36.69    	NULL	NULL	17.69    	NULL	NULL	0    	0    	NULL	0    
76260	lljvm    	1.0    	NULL	NULL	40.36    	NULL	NULL	0    	0    	NULL	2    
76261	twittering-mode    	1.51    	NULL	NULL	28.64    	NULL	NULL	0    	0    	NULL	1    
76263	damgd-url-shortner    	1.44    	NULL	NULL	32.4    	NULL	NULL	1    	1    	NULL	1    
76265	liblfds    	4.68    	NULL	NULL	69.63    	NULL	NULL	1    	1    	NULL	5    
76269	htdocsplayer    	36.67    	NULL	NULL	24.86    	NULL	NULL	0    	0    	NULL	1    
76270	terrastore    	4.15    	NULL	NULL	98.55    	NULL	NULL	0    	0    	NULL	10    
76271	phpmydb    	36.67    	NULL	NULL	20.1    	NULL	NULL	0    	0    	NULL	0    
76272	juntadados    	17.83    	NULL	NULL	152.71    	NULL	NULL	2    	2    	NULL	4    
76274	secluded-notes    	1.0    	NULL	NULL	49.32    	NULL	NULL	0    	0    	NULL	3    
76275	texlexan    	1.1    	NULL	NULL	46.09    	NULL	NULL	1    	1    	NULL	3    
76276	the-butterfly-effect    	2.32    	NULL	NULL	60.33    	NULL	NULL	1    	1    	NULL	6    
76277	picbulk    	36.66    	NULL	NULL	26.12    	NULL	NULL	0    	0    	NULL	0    
76281	fubar    	1.76    	NULL	NULL	40.69    	NULL	NULL	0    	0    	NULL	5    
76283	mdz    	3.81    	NULL	NULL	70.29    	NULL	NULL	0    	0    	NULL	8    
76284	nagios-4-iphone    	36.65    	NULL	NULL	45.3    	NULL	NULL	1    	1    	NULL	2    
76285	forban    	12.81    	NULL	NULL	126.3    	NULL	NULL	2    	2    	NULL	15    
76286	reb4j    	1.42    	NULL	NULL	46.1    	NULL	NULL	0    	0    	NULL	4    
76287	quake2live    	1.78    	NULL	NULL	14.0    	NULL	NULL	1    	1    	NULL	0    
76288	ps3-media-server    	36.64    	NULL	NULL	73.42    	NULL	NULL	0    	0    	NULL	8    
76290	malheur    	6.93    	NULL	NULL	94.57    	NULL	NULL	0    	0    	NULL	10    
76291	lamsonproject    	36.64    	NULL	NULL	25.57    	NULL	NULL	0    	0    	NULL	1    
76292	wmsystemtray    	36.63    	NULL	NULL	33.59    	NULL	NULL	0    	0    	NULL	2    
76293	ileor-mmog-framework    	36.63    	NULL	NULL	18.63    	NULL	NULL	0    	0    	NULL	0    
76296	wosh-framework    	5.26    	NULL	NULL	181.41    	NULL	NULL	1    	1    	NULL	29    
76297	klactoveedsedstene    	1.73    	NULL	NULL	28.04    	NULL	NULL	0    	0    	NULL	1    
76298	syndicate-press    	9.22    	NULL	NULL	74.42    	NULL	NULL	0    	0    	NULL	5    
76300	opencpn    	36.62    	NULL	NULL	33.72    	NULL	NULL	1    	1    	NULL	2    
76301	lxc-provider    	36.61    	NULL	NULL	33.65    	NULL	NULL	0    	0    	NULL	3    
76303	java-debugging-with-statement-aspects    	36.61    	NULL	NULL	19.08    	NULL	NULL	0    	0    	NULL	0    
76304	netcrack    	36.61    	NULL	NULL	39.12    	NULL	NULL	1    	1    	NULL	2    
76305	ffmpeg-progressbar    	1.0    	NULL	NULL	35.07    	NULL	NULL	1    	1    	NULL	1    
76307	libgoog_php    	36.61    	NULL	NULL	12.37    	NULL	NULL	0    	0    	NULL	0    
76308	trashcan    	2.7    	NULL	NULL	50.84    	NULL	NULL	0    	0    	NULL	4    
76310	sitepages_guard    	36.6    	NULL	NULL	18.6    	NULL	NULL	0    	0    	NULL	1    
76311	shared-questionnaire-system    	1.0    	NULL	NULL	32.56    	NULL	NULL	0    	0    	NULL	1    
76312	libtap-testing    	1.55    	NULL	NULL	28.14    	NULL	NULL	0    	0    	NULL	1    
76313	epub2pdf    	2.35    	NULL	NULL	120.22    	NULL	NULL	0    	0    	NULL	10    
76314	metatrace    	1.0    	NULL	NULL	36.5    	NULL	NULL	0    	0    	NULL	2    
76316	pmss    	1.0    	NULL	NULL	23.26    	NULL	NULL	0    	0    	NULL	0    
76318	tv-viewer    	1.05    	NULL	NULL	34.42    	NULL	NULL	2    	2    	NULL	2    
76319	miniini    	3.41    	NULL	NULL	66.27    	NULL	NULL	0    	0    	NULL	7    
76320	xpylib    	1.0    	NULL	NULL	24.86    	NULL	NULL	0    	0    	NULL	1    
76322	yutiti    	36.58    	NULL	NULL	19.6    	NULL	NULL	0    	0    	NULL	0    
76323	zanate    	36.58    	NULL	NULL	14.76    	NULL	NULL	0    	0    	NULL	0    
76325	wavpack    	36.57    	NULL	NULL	23.24    	NULL	NULL	0    	0    	NULL	1    
76329	file-commander    	1.21    	NULL	NULL	30.64    	NULL	NULL	-1    	1    	NULL	2    
76330	yamma    	1.42    	NULL	NULL	95.5    	NULL	NULL	0    	0    	NULL	2    
76332	filemyfiles    	9.95    	NULL	NULL	69.02    	NULL	NULL	0    	0    	NULL	5    
76337	conchart    	1.0    	NULL	NULL	49.48    	NULL	NULL	0    	0    	NULL	3    
76338	rtmom    	36.56    	NULL	NULL	19.85    	NULL	NULL	0    	0    	NULL	0    
76339	jolomea    	2.35    	NULL	NULL	44.1    	NULL	NULL	1    	1    	NULL	4    
76342	dbengine-2    	36.55    	NULL	NULL	18.49    	NULL	NULL	0    	0    	NULL	0    
76343	dr-higgins    	36.55    	NULL	NULL	27.24    	NULL	NULL	0    	0    	NULL	0    
76344	aephea    	2.71    	NULL	NULL	29.93    	NULL	NULL	0    	0    	NULL	1    
76345	mysql-database-manager    	36.54    	NULL	NULL	17.66    	NULL	NULL	0    	0    	NULL	0    
76346	lollysite    	36.54    	NULL	NULL	26.65    	NULL	NULL	0    	0    	NULL	1    
76347	super-os    	36.54    	NULL	NULL	15.46    	NULL	NULL	1    	1    	NULL	0    
76349	mysql-data-into-array    	36.53    	NULL	NULL	13.3    	NULL	NULL	0    	0    	NULL	0    
76350	anti-inference-hub    	36.53    	NULL	NULL	21.02    	NULL	NULL	0    	0    	NULL	1    
76351	inputsys-exe-packer    	36.53    	NULL	NULL	30.0    	NULL	NULL	0    	0    	NULL	1    
76352	echoserver-2    	36.53    	NULL	NULL	29.41    	NULL	NULL	0    	0    	NULL	0    
76353	hls-player    	1.0    	NULL	NULL	34.25    	NULL	NULL	0    	0    	NULL	0    
76355	qtpersistence    	1.0    	NULL	NULL	45.01    	NULL	NULL	0    	0    	NULL	1    
76357	mmq    	36.52    	NULL	NULL	15.91    	NULL	NULL	0    	0    	NULL	0    
76359	pychatter    	36.52    	NULL	NULL	29.46    	NULL	NULL	0    	0    	NULL	0    
76360	ip-link    	1.52    	NULL	NULL	104.28    	NULL	NULL	2    	2    	NULL	14    
76361	headercleaner    	36.52    	NULL	NULL	19.36    	NULL	NULL	1    	1    	NULL	0    
76362	ptdoc    	36.52    	NULL	NULL	25.34    	NULL	NULL	0    	0    	NULL	1    
76363	oshyreman    	36.51    	NULL	NULL	17.35    	NULL	NULL	0    	0    	NULL	0    
76364	gickie    	36.51    	NULL	NULL	29.87    	NULL	NULL	0    	0    	NULL	1    
76365	slackpack-package-manager    	1.0    	NULL	NULL	48.94    	NULL	NULL	0    	0    	NULL	4    
76366	pisiom    	36.51    	NULL	NULL	22.85    	NULL	NULL	0    	0    	NULL	0    
76367	wiztoolsorg-regularexpression-tester    	1.0    	NULL	NULL	45.33    	NULL	NULL	1    	1    	NULL	4    
76368	enhance-book-photo    	36.51    	NULL	NULL	17.09    	NULL	NULL	0    	0    	NULL	0    
76369	hotspotengine    	36.51    	NULL	NULL	29.02    	NULL	NULL	0    	0    	NULL	1    
76370	viitorlinux    	36.51    	NULL	NULL	15.62    	NULL	NULL	0    	0    	NULL	0    
76372	irccgi    	36.51    	NULL	NULL	26.27    	NULL	NULL	0    	0    	NULL	1    
76375	ctrlr    	1.64    	NULL	NULL	36.61    	NULL	NULL	0    	0    	NULL	4    
76376	black-hole-solitaire-solver    	8.43    	NULL	NULL	67.79    	NULL	NULL	1    	1    	NULL	2    
76377	fileextractor    	36.5    	NULL	NULL	33.5    	NULL	NULL	0    	0    	NULL	1    
76378	hypergraphdb    	36.5    	NULL	NULL	32.12    	NULL	NULL	1    	1    	NULL	2    
76379	openicons    	4.87    	NULL	NULL	157.74    	NULL	NULL	1    	1    	NULL	38    
76383	naked-objects    	1.0    	NULL	NULL	29.12    	NULL	NULL	0    	0    	NULL	1    
76384	feelhome    	2.3    	NULL	NULL	95.37    	NULL	NULL	0    	0    	NULL	16    
76385	mpath-tools    	1.42    	NULL	NULL	46.22    	NULL	NULL	2    	2    	NULL	7    
76387	emerge-activity    	9.0    	NULL	NULL	56.7    	NULL	NULL	1    	1    	NULL	0    
76388	icescrum    	36.48    	NULL	NULL	77.23    	NULL	NULL	3    	3    	NULL	6    
76389	fster    	1.0    	NULL	NULL	34.34    	NULL	NULL	0    	0    	NULL	2    
76390	the-marionette-collective    	4.28    	NULL	NULL	74.65    	NULL	NULL	0    	0    	NULL	13    
76391	cyberdns    	1.0    	NULL	NULL	56.12    	NULL	NULL	0    	0    	NULL	5    
76392	pdomap    	1.82    	NULL	NULL	47.33    	NULL	NULL	0    	0    	NULL	3    
76393	jumildap    	36.47    	NULL	NULL	20.15    	NULL	NULL	0    	0    	NULL	0    
76394	sardine    	4.3    	NULL	NULL	57.84    	NULL	NULL	1    	1    	NULL	4    
76409	nodejs    	36.46    	NULL	NULL	64.5    	NULL	NULL	0    	0    	NULL	9    
76410	guppy    	36.46    	NULL	NULL	26.65    	NULL	NULL	0    	0    	NULL	1    
76411	pyoui    	36.46    	NULL	NULL	26.78    	NULL	NULL	0    	0    	NULL	0    
76412	postview    	36.46    	NULL	NULL	23.43    	NULL	NULL	0    	0    	NULL	0    
76413	postage    	36.46    	NULL	NULL	20.74    	NULL	NULL	0    	0    	NULL	0    
76414	sinatra-mapping    	36.46    	NULL	NULL	19.18    	NULL	NULL	0    	0    	NULL	0    
76415	bash-toolbox    	36.46    	NULL	NULL	36.17    	NULL	NULL	1    	1    	NULL	3    
76416	wiki-web-help    	14.03    	NULL	NULL	173.14    	NULL	NULL	2    	2    	NULL	23    
76417	atomthreads    	1.03    	NULL	NULL	48.25    	NULL	NULL	0    	0    	NULL	3    
76418	deencrypt    	36.46    	NULL	NULL	20.3    	NULL	NULL	0    	0    	NULL	0    
76419	telepathic-critterdrug    	36.46    	NULL	NULL	28.28    	NULL	NULL	1    	1    	NULL	1    
76420	bitfighter    	2.86    	NULL	NULL	55.17    	NULL	NULL	2    	2    	NULL	3    
76421	amd-x86-open64-compiler-suite    	2.12    	NULL	NULL	72.66    	NULL	NULL	0    	0    	NULL	19    
76424	doremisoft-video-to-flash-converter-mac    	36.45    	NULL	NULL	25.1    	NULL	NULL	1    	1    	NULL	0    
76425	compa    	1.42    	NULL	NULL	34.12    	NULL	NULL	0    	0    	NULL	1    
76426	morsegif    	1.01    	NULL	NULL	26.78    	NULL	NULL	0    	0    	NULL	2    
76428	nanowime    	1.41    	NULL	NULL	25.4    	NULL	NULL	0    	0    	NULL	2    
76432	libhtp    	36.44    	NULL	NULL	33.65    	NULL	NULL	1    	1    	NULL	1    
76433	tkpgp    	36.43    	NULL	NULL	20.07    	NULL	NULL	0    	0    	NULL	0    
76434	lnav    	34.76    	NULL	NULL	219.43    	NULL	NULL	5    	5    	NULL	14    
76436	rcapture    	36.42    	NULL	NULL	15.65    	NULL	NULL	0    	0    	NULL	0    
76437	diascriptlauncher    	2.42    	NULL	NULL	37.15    	NULL	NULL	0    	0    	NULL	3    
76438	open-source-classifieds-osclass    	1.03    	NULL	NULL	36.82    	NULL	NULL	1    	1    	NULL	2    
76439	vehicle-fits-year-make-model    	36.42    	NULL	NULL	43.3    	NULL	NULL	0    	0    	NULL	2    
76440	radio-tray    	1.01    	NULL	NULL	38.77    	NULL	NULL	0    	0    	NULL	2    
76441	pimd    	3.94    	NULL	NULL	130.81    	NULL	NULL	2    	2    	NULL	7    
76444	libcpu    	36.41    	NULL	NULL	38.81    	NULL	NULL	0    	0    	NULL	2    
76445	hlogoz-lite    	1.0    	NULL	NULL	19.49    	NULL	NULL	0    	0    	NULL	0    
76449	geomspace    	18.91    	NULL	NULL	196.41    	NULL	NULL	0    	0    	NULL	10    
76450	cardpeek    	7.37    	NULL	NULL	125.48    	NULL	NULL	0    	0    	NULL	15    
76451	phundament    	1.75    	NULL	NULL	29.77    	NULL	NULL	0    	0    	NULL	1    
76455	palm-strip-export    	1.0    	NULL	NULL	29.8    	NULL	NULL	0    	0    	NULL	2    
76456	webapi    	36.41    	NULL	NULL	16.82    	NULL	NULL	0    	0    	NULL	0    
76457	sintel    	1.01    	NULL	NULL	49.36    	NULL	NULL	0    	0    	NULL	3    
76458	m4v-converter-plus    	47.39    	NULL	NULL	235.48    	NULL	NULL	1    	1    	NULL	9    
76484	vpsadmin    	1.0    	NULL	NULL	41.83    	NULL	NULL	1    	1    	NULL	4    
76485	mandelbrot-3d    	3.22    	NULL	NULL	56.39    	NULL	NULL	3    	3    	NULL	5    
76487	sydbox    	6.13    	NULL	NULL	123.77    	NULL	NULL	0    	0    	NULL	17    
76489	seo-panel    	6.5    	NULL	NULL	175.02    	NULL	NULL	2    	2    	NULL	27    
76492	gelatin    	1.0    	NULL	NULL	61.14    	NULL	NULL	0    	0    	NULL	6    
76493	stm-lib    	36.38    	NULL	NULL	17.89    	NULL	NULL	0    	0    	NULL	0    
76494	preload-images    	36.38    	NULL	NULL	25.46    	NULL	NULL	0    	0    	NULL	0    
76495	webswell-business-hub    	36.38    	NULL	NULL	28.09    	NULL	NULL	0    	0    	NULL	2    
76496	objectify-appengine    	36.37    	NULL	NULL	30.46    	NULL	NULL	0    	0    	NULL	1    
76497	reportlab-toolkit    	1.11    	NULL	NULL	46.67    	NULL	NULL	0    	0    	NULL	5    
76499	jbuddy-sdk    	36.36    	NULL	NULL	29.46    	NULL	NULL	0    	0    	NULL	1    
76500	javamelody    	6.54    	NULL	NULL	90.5    	NULL	NULL	0    	0    	NULL	8    
76502	metawidget    	36.36    	NULL	NULL	34.73    	NULL	NULL	0    	0    	NULL	1    
76513	torrus    	1.0    	NULL	NULL	49.75    	NULL	NULL	1    	1    	NULL	8    
76514	dominion    	4.48    	NULL	NULL	72.99    	NULL	NULL	0    	0    	NULL	8    
76515	gefest-web-home-server    	2.04    	NULL	NULL	15.94    	NULL	NULL	1    	1    	NULL	0    
76516	firebreath    	11.38    	NULL	NULL	108.66    	NULL	NULL	1    	1    	NULL	11    
76521	diagnose    	1.0    	NULL	NULL	41.35    	NULL	NULL	0    	0    	NULL	2    
76522	css-stacker-and-compressor    	36.33    	NULL	NULL	19.6    	NULL	NULL	0    	0    	NULL	0    
76524	puggle    	36.33    	NULL	NULL	56.02    	NULL	NULL	0    	0    	NULL	5    
76525	soniclog-cruncher    	36.33    	NULL	NULL	16.31    	NULL	NULL	0    	0    	NULL	0    
76526	softxpath    	36.32    	NULL	NULL	12.49    	NULL	NULL	1    	1    	NULL	0    
76527	python-chrono    	1.76    	NULL	NULL	62.1    	NULL	NULL	1    	1    	NULL	7    
76529	fawkes    	1.0    	NULL	NULL	38.7    	NULL	NULL	0    	0    	NULL	1    
76530	opensvc    	36.32    	NULL	NULL	44.78    	NULL	NULL	3    	3    	NULL	4    
76531	chief-database    	36.32    	NULL	NULL	31.53    	NULL	NULL	0    	0    	NULL	1    
76534	pwnat    	1.02    	NULL	NULL	81.78    	NULL	NULL	0    	0    	NULL	10    
76535	netcdf-tools    	1.0    	NULL	NULL	22.05    	NULL	NULL	0    	0    	NULL	0    
76537	advanced-copy    	5.47    	NULL	NULL	97.67    	NULL	NULL	3    	3    	NULL	11    
76538	zaz    	2.19    	NULL	NULL	60.33    	NULL	NULL	0    	0    	NULL	7    
76539	packetnet    	1.46    	NULL	NULL	56.87    	NULL	NULL	0    	0    	NULL	5    
76540	keepass-password-safe    	18.03    	NULL	NULL	382.32    	NULL	NULL	2    	2    	NULL	46    
76541	mysql-slide-show-class    	36.31    	NULL	NULL	18.25    	NULL	NULL	0    	0    	NULL	0    
76544	san-les-free-comp-electromagnetics    	36.3    	NULL	NULL	18.63    	NULL	NULL	0    	0    	NULL	0    
76546	as2secure    	2.52    	NULL	NULL	49.7    	NULL	NULL	1    	1    	NULL	4    
76547	tiny-tiny-irc    	1.01    	NULL	NULL	29.19    	NULL	NULL	0    	0    	NULL	1    
76548	ipfaces    	2.04    	NULL	NULL	65.18    	NULL	NULL	2    	2    	NULL	7    
76549	opengeo-suite    	4.06    	NULL	NULL	124.97    	NULL	NULL	0    	0    	NULL	18    
76550	fausterize    	2.3    	NULL	NULL	37.43    	NULL	NULL	0    	0    	NULL	2    
76554	jug    	32.86    	NULL	NULL	251.62    	NULL	NULL	1    	1    	NULL	15    
76555	rmp    	2.17    	NULL	NULL	52.63    	NULL	NULL	0    	0    	NULL	4    
76557	mammothcopy    	1.0    	NULL	NULL	38.11    	NULL	NULL	1    	1    	NULL	2    
76558	monikop    	36.28    	NULL	NULL	35.54    	NULL	NULL	0    	0    	NULL	2    
76560	html_template_nest    	36.28    	NULL	NULL	29.02    	NULL	NULL	0    	0    	NULL	1    
76562	ittru    	36.28    	NULL	NULL	31.21    	NULL	NULL	0    	0    	NULL	1    
76565	squarebase    	36.27    	NULL	NULL	18.19    	NULL	NULL	0    	0    	NULL	0    
76566	firebase    	1.0    	NULL	NULL	19.95    	NULL	NULL	0    	0    	NULL	0    
76567	vcard-module    	36.27    	NULL	NULL	31.84    	NULL	NULL	0    	0    	NULL	1    
76568	g-wan    	36.27    	NULL	NULL	44.09    	NULL	NULL	0    	0    	NULL	2    
76570	digitalstrom-server    	1.45    	NULL	NULL	22.8    	NULL	NULL	-2    	2    	NULL	1    
76571	yafaray    	36.27    	NULL	NULL	19.92    	NULL	NULL	0    	0    	NULL	0    
76572	monocaffe-connections-manager    	4.34    	NULL	NULL	91.6    	NULL	NULL	0    	0    	NULL	9    
76573	chroma-puzzle    	2.62    	NULL	NULL	39.62    	NULL	NULL	1    	1    	NULL	4    
76574	pynagram    	3.59    	NULL	NULL	63.31    	NULL	NULL	1    	1    	NULL	5    
76575	weshare-mobile    	1.0    	NULL	NULL	33.11    	NULL	NULL	0    	0    	NULL	1    
76576	waffles    	36.27    	NULL	NULL	37.04    	NULL	NULL	1    	1    	NULL	1    
76577	vimv    	36.27    	NULL	NULL	32.19    	NULL	NULL	0    	0    	NULL	1    
76578	openreng    	36.27    	NULL	NULL	18.57    	NULL	NULL	0    	0    	NULL	0    
76579	openshapes    	36.27    	NULL	NULL	30.82    	NULL	NULL	0    	0    	NULL	1    
76580	prll    	4.18    	NULL	NULL	67.55    	NULL	NULL	0    	0    	NULL	8    
76581	petrus-blogger    	1.54    	NULL	NULL	36.55    	NULL	NULL	0    	0    	NULL	1    
76582	fog-framework    	36.27    	NULL	NULL	28.39    	NULL	NULL	0    	0    	NULL	1    
76583	plugpbx    	36.26    	NULL	NULL	34.64    	NULL	NULL	1    	1    	NULL	1    
76584	php4-html-dom    	36.26    	NULL	NULL	16.94    	NULL	NULL	0    	0    	NULL	0    
76589	art-photo-gallery    	36.26    	NULL	NULL	23.3    	NULL	NULL	0    	0    	NULL	0    
76594	python-phishtank    	36.26    	NULL	NULL	33.23    	NULL	NULL	0    	0    	NULL	1    
76597	aegisub    	1.0    	NULL	NULL	62.69    	NULL	NULL	0    	0    	NULL	5    
76601	cmdfs    	1.77    	NULL	NULL	42.58    	NULL	NULL	0    	0    	NULL	6    
76602	univero    	36.25    	NULL	NULL	23.04    	NULL	NULL	0    	0    	NULL	0    
76604	pyaggr3g470r    	45.61    	NULL	NULL	377.47    	NULL	NULL	2    	2    	NULL	18    
